clean_text,label,synthetic
۲. دستگاه قهوه‌ساز خوبی به نظر می‌رسید، اما خیلی از اینجا خریدم راضی نبودم، اصلاً کیفیتش خوب نبود.,Negative,1
۳. امیدوار بودم با این خرید قهوه عالی درست کنم، ولی پودر قهوه اصلاً ریز نشد و کار,Negative,1
کیفیتش خوبه، ولی واقعاً انتظار سایز بزرگ‌تری داشتم.,Negative,1
جنسش عالیه، ولی اندازه‌ش کوچیک‌تر از چیزی بود که فکر می‌کردم.,Negative,1
خوب بود، ولی سایزش اصلاً مطابق با عکس نبود.,Negative,1
1. اصلاً برای خرد کردن یخ خوب نیست، بیشتر به درد میوه می‌خوره.,Negative,1
2. من هم با یخ مشکل داشتم، ولی با میوه‌ها خوب کار کرد.,Negative,1
3. برای یخ خیلی ضعیف عمل کرد، بهتره فقط برای میوه استفاده بشه.,Negative,1
1. سرعت بالا اومدنش خیلی کنده و همیشه معطل می‌شم.,Negative,1
2. با اینکه قدرت بالایی داره، ولی زمان راه‌اندازی واقعا آزاردهنده است.,Negative,1
3. انتظار داشتم سریع‌تر بالا بیاد، ولی هر بار باید صبر کنم.,Negative,1
1. من این لپتاپ رو خریدم، ولی واقعا به اندازه‌ انتظارم خوب نبود و به سرعتش شک دارم.,Negative,1
2. لپتاپ به دستم رسید، ولی حسگر اثر انگشتش اصلاً خوب کار نمی‌کنه و ناراضیم.,Negative,1
3. با اینکه حافظه خوبی داره، اما برای کارهای سنگین به چشمم کم آورد و ازش راضی نیستم.,Negative,1
متاسفانه من از سرعت این گوشی راضی نیستم و خیلی دیر کارها رو انجام میده.,Negative,1
کیفیت دوربینش اصلا خوب نیست، انتظار بیشتری داشتم.,Negative,1
با اینکه برای نوجوانان مناسبه، اما باطریش خیلی زود تموم میشه.,Negative,1
1. پیشنهاد شگفت‌انگیزاشون همیشه دیر به دستم می‌رسه.,Negative,1
2. بار اول که خرید کردم، کالای خراب برام فرستادن.,Negative,1
3. خیلی از کالاها قیمتشون از جاهای دیگه بالاتره.,Negative,1
1. تجربه من از خرید خوب نبود، پردازنده خیلی از انتظارم پایین‌تر بود.,Negative,1
2. امکانات خوبه ولی پردازنده واقعا ضعیف عمل می‌کنه.,Negative,1
3. من فکر می‌کردم پردازنده بهتره، ولی خیلی معمولی بود.,Negative,1
1. سلام، من هم دیروز یکی خریدم ولی متأسفانه صداش خیلی خوب نیست.,Negative,1
2. منم همین مدل رو گرفتم، اما برای وصل شدن به گوشی مشکل داره.,Negative,1
3. متاسفم، کیفیت صداش اصلا با چیزی که فکر می‌کردم نمی‌خونه.,Negative,1
1. منم از دیجی کالا گرفتم، ولی بعد چند هفته استفاده مشکل دار شد و خیلی اذیت کرد.,Negative,1
2. لپ تاپ رو خریدم و فکر می‌کردم عالی باشه، اما متاسفانه خیلی داغ می‌کنه و بازی کردن باهاش سخته.,Negative,1
3. کیفیتش خیلی خوب نیست، چند بار هنگ کرده و واقعا از خریدش پشیمون شدم.,Negative,1
۱. من هم این لپ تاپ رو دارم و از وقتی که خریدم، هر روز با مشکل کندی مواجه‌ام.,Negative,1
۲. باتریش اصلاً به اندازه‌ای که انتظار داشتم دوام نمیاره و همیشه باید به برق وصل باشه.,Negative,1
۳. صفحه نمایش به نظرم خیلی زود خسته‌کننده میشه و بعد از چند ساعت کار واقعا اذیت می‌کنه.,Negative,1
غذاساز خیلی کوچیکه و واقعا جوابگوی نیازم نبود.,Negative,1
انتظاراتم رو برآورده نکرد و کیفیتش پایین بود.,Negative,1
بعضی از قطعاتش سخت به هم وصل میشن و خیلی اذیت می‌کنه.,Negative,1
1. من هم یک دونه خریدم، ولی خیلی زود خراب شد و دیگه کار نمی‌کنه.,Negative,1
2. به همسرم هدیه دادم، ولی بعد یک ماه دیگه استفاده نمی‌کرد و کنار گذاشت.,Negative,1
3. فکرم رو کرده بودم، ولی کیفیتش اصلاً به انتظاراتم نرسید.,Negative,1
1. به نظرم هزینه‌اش بالاست و امکاناتش اصلاً ارزشش رو نداره.,Negative,1
2. انتظار بیشتری داشتم، امکاناتش خیلی معمولی و تکراری بود.,Negative,1
3. درست نیست که اینقدر پول بدم و این‌قدر کمکی دریافت کنم.,Negative,1
1. منم این اتو رو خریدم ولی بخار دهیش اصلاً به اندازه‌ای که میگن خوب نیست.,Negative,1
2. بعد از چند ماه استفاده متوجه شدم که بخاردهیش خیلی ضعیف شده و چروک‌ها رو به سختی برطرف می‌کنه.,Negative,1
3. صدای موتور واقعا آزاردهنده‌ست و منو از اتو زدن منصرف کرد.,Negative,1
1. من هم توشگفت انگیز خریدم، ولی به نظرم کیفیتش اصلاً خوب نیست.,Negative,1
2. دسته‌هاش بزرگ بودن و حس خوبی نداشت، خیلی راحت نبود.,Negative,1
3. امیدوار بودم بهتر از این باشه، ولی به درد من نخورد.,Negative,1
1. خیلی انتظار بهتری داشتم، اصلاً راضی نبودم.,Negative,1
2. تجربه‌ام خوب نبود، خیلی ایراد داشت.,Negative,1
3. به نظرم به کیفیتش رسیدگی نشده بود.,Negative,1
۱. من هم با این سیستم عامل کار کردم، ولی واقعا فضای هارد رو خیلی اشغال کرده و مجبور شدم فرمتش کنم.,Negative,1
۲. تجربه نصب ویندوز روی این دستگاه خیلی اذیت‌کننده بود و واقعا راضی نبودم.,Negative,1
۳. به نظرم توزیع لینوکسی که داره هیچ کاربردی برای من نداشت و فقط دردسر درست کرد.,Negative,1
۱. پلی استیشن ۴ پرو خوبه، اما بازی‌هاش خیلی گرونن.,Negative,1
۲. دو بار کنسول رو عوض کردم، هنوز هم مشکل داره.,Negative,1
۳. کیفیت صداش خیلی ضعیفه، اصلاً راضی نیستم.,Negative,1
1. منم این لپ‌تاپ رو برای بازی گرفتم ولی موقع بازی خیلی داغ می‌کنه.,Negative,1
2. باطریش که جاگیری می‌کنه، لگش وحشتناکه و اصلاً نمی‌شه بازی کرد.,Negative,1
3. برای بازی‌های جدید اصلاً خوب نیست و خیلی زود باطریش خالی میشه.,Negative,1
1. من هم اینو خریداری کردم، ولی رنگش اصلا اونطوری که فکر می‌کردم نبود.,Negative,1
2. انتظار داشتم کیفیت بهتر باشه، ولی بعضی قسمت‌ها رو خوب کار نکردن.,Negative,1
3. خیلی وقت منتظر بودم تا برسه، اما وقتی رسید احساس کردم ارزشش رو نداشت.,Negative,1
1. به نظرم کیفیت این مدل اصلا با انتظار من همخوانی نداشت.,Negative,1
2. متاسفانه کالا خیلی زود خراب شد و نتونستم ازش استفاده کنم.,Negative,1
3. برای من هم کارایی خوبی نداشت و اصلا راضی نیستم.,Negative,1
کیفیت اتو اصلاً خوب نبود و بعد از مدت کوتاهی خراب شد.,Negative,1
جنس بدنه‌اش احساس خوبی نمی‌ده و به راحتی خط و خش می‌افته.,Negative,1
طراحی خوبی داره، ولی اتو کردن باهاش خیلی زمان‌بره و راحت نیست.,Negative,1
1. منم همین درپوش رو خریدم، ولی متأسفانه خیلی زود خراب شد.,Negative,1
2. فکر می‌کردم سایز مناسب رو انتخاب کردم، اما حتی به ماکروویو هم نمی‌خورد!,Negative,1
3. کیفیتش به اندازه‌ی انتظار من نبود و خیلی زود رنگش عوض شد.,Negative,1
1. من هم قبلاً از تفال خریدم، ولی ظرف نچسب خیلی زود خراب شد و اصلاً راضی نیستم.,Negative,1
2. کیفیت ظروف تفال اصلاً به اون چیزی که می‌گفتن نمی‌خورد و خیلی زود از بین رفت.,Negative,1
3. تبلیغاتشون فریبنده‌ست، من ظرف خریدم و بعد از چند ماه دیگه نچسب نبود.,Negative,1
1. صداش خیلی خوبه، ولی وقتی به بلوتوث وصل می‌کنه، گاهی قطع و وصل میشه.,Negative,1
2. بلندی صدا خوبه، اما گاهی کیفیتش توی اتصال افت می‌کنه.,Negative,1
3. وقتی وصل میشه، صداش عالیه، ولی بعضی وقتا دیر وصل میشه و حوصله‌سربره.,Negative,1
1. کیفیتش خوبه، ولی سایز ظروف خیلی کوچیکتر از چیزی بود که انتظار داشتم.,Negative,1
2. جنسش خوبه، اما کاربردش اصلاً به درد من نخورد.,Negative,1
3. اندازه‌ها غیرواقعی بودن، بیشتر از اینکه کاربردی باشن، ناراحت کننده بودن.,Negative,1
کیفیت غذا اصلاً خوب نبود.,Negative,1
غذا خیلی سرد به دستم رسید.,Negative,1
انتظار داشتم تازه باشه، ولی بدجوری تکراری بود.,Negative,1
صداش به نظرم خیلی ضعیفه و بیسش هم هیچ جذابیتی نداره.,Negative,1
به قیمتش نباید انتظار بیشتری می‌داشتیم، ولی من راضی نیستم.,Negative,1
فکر کردم کیفیت بهتری داره، ولی واقعاً ناامید شدم.,Negative,1
1. صداش خوب نیست، انتظار بیشتری داشتم.,Negative,1
2. بیسش خیلی ضعیف بود و اصلاً راضی‌کننده نبود.,Negative,1
3. از کیفیت صداش خیلی ناامید شدم، فکر می‌کردم بهتر باشه.,Negative,1
من اصلاً با این کرم پودر حال نکردم، خیلی فوری روی پوستم برق می‌افتاد و پوشش خوبی نداشت.,Negative,1
